iso3,hazard,rp,income_cat,fa
ALB,Tsunami,25.0,q1,0.00019140277200249014
ALB,Tsunami,25.0,q2,0.00019140277200249014
ALB,Tsunami,25.0,q3,0.00019140277200249014
ALB,Tsunami,25.0,q4,0.00019140277200249014
ALB,Tsunami,25.0,q5,0.00019140277200249014
ALB,Tsunami,50.0,q1,0.0003419319867805827
ALB,Tsunami,50.0,q2,0.0003419319867805827
ALB,Tsunami,50.0,q3,0.0003419319867805827
ALB,Tsunami,50.0,q4,0.0003419319867805827
ALB,Tsunami,50.0,q5,0.0003419319867805827
ALB,Tsunami,100.0,q1,0.0006026614458272992
ALB,Tsunami,100.0,q2,0.0006026614458272992
ALB,Tsunami,100.0,q3,0.0006026614458272992
ALB,Tsunami,100.0,q4,0.0006026614458272992
ALB,Tsunami,100.0,q5,0.0006026614458272992
ALB,Tsunami,250.0,q1,0.0013311500745178597
ALB,Tsunami,250.0,q2,0.0013311500745178597
ALB,Tsunami,250.0,q3,0.0013311500745178597
ALB,Tsunami,250.0,q4,0.0013311500745178597
ALB,Tsunami,250.0,q5,0.0013311500745178597
ALB,Tsunami,500.0,q1,0.0024033515439880987
ALB,Tsunami,500.0,q2,0.0024033515439880987
ALB,Tsunami,500.0,q3,0.0024033515439880987
ALB,Tsunami,500.0,q4,0.0024033515439880987
ALB,Tsunami,500.0,q5,0.0024033515439880987
ALB,Tsunami,1000.0,q1,0.004348175339258298
ALB,Tsunami,1000.0,q2,0.004348175339258298
ALB,Tsunami,1000.0,q3,0.004348175339258298
ALB,Tsunami,1000.0,q4,0.004348175339258298
ALB,Tsunami,1000.0,q5,0.004348175339258298
ALB,Tsunami,2500.0,q1,0.009446604655078654
ALB,Tsunami,2500.0,q2,0.009446604655078654
ALB,Tsunami,2500.0,q3,0.009446604655078654
ALB,Tsunami,2500.0,q4,0.009446604655078654
ALB,Tsunami,2500.0,q5,0.009446604655078654
ALB,Tsunami,5000.0,q1,0.016954035627362765
ALB,Tsunami,5000.0,q2,0.016954035627362765
ALB,Tsunami,5000.0,q3,0.016954035627362765
ALB,Tsunami,5000.0,q4,0.016954035627362765
ALB,Tsunami,5000.0,q5,0.016954035627362765
AND,Earthquake,10.0,q1,0.000854308623125548
AND,Earthquake,10.0,q2,0.000854308623125548
AND,Earthquake,10.0,q3,0.000854308623125548
AND,Earthquake,10.0,q4,0.000854308623125548
AND,Earthquake,10.0,q5,0.000854308623125548
AND,Earthquake,25.0,q1,0.002317146260109596
AND,Earthquake,25.0,q2,0.002317146260109596
AND,Earthquake,25.0,q3,0.002317146260109596
AND,Earthquake,25.0,q4,0.002317146260109596
AND,Earthquake,25.0,q5,0.002317146260109596
AND,Earthquake,50.0,q1,0.004630999554723415
AND,Earthquake,50.0,q2,0.004630999554723415
AND,Earthquake,50.0,q3,0.004630999554723415
AND,Earthquake,50.0,q4,0.004630999554723415
AND,Earthquake,50.0,q5,0.004630999554723415
AND,Earthquake,100.0,q1,0.009431132477202198
AND,Earthquake,100.0,q2,0.009431132477202198
AND,Earthquake,100.0,q3,0.009431132477202198
AND,Earthquake,100.0,q4,0.009431132477202198
AND,Earthquake,100.0,q5,0.009431132477202198
AND,Earthquake,250.0,q1,0.02338847009109426
AND,Earthquake,250.0,q2,0.02338847009109426
AND,Earthquake,250.0,q3,0.02338847009109426
AND,Earthquake,250.0,q4,0.02338847009109426
AND,Earthquake,250.0,q5,0.02338847009109426
AND,Earthquake,500.0,q1,0.043653286236680335
AND,Earthquake,500.0,q2,0.043653286236680335
AND,Earthquake,500.0,q3,0.043653286236680335
AND,Earthquake,500.0,q4,0.043653286236680335
AND,Earthquake,500.0,q5,0.043653286236680335
AND,Earthquake,1000.0,q1,0.06613057908043639
AND,Earthquake,1000.0,q2,0.06613057908043639
AND,Earthquake,1000.0,q3,0.06613057908043639
AND,Earthquake,1000.0,q4,0.06613057908043639
AND,Earthquake,1000.0,q5,0.06613057908043639
AND,Earthquake,2500.0,q1,0.11350618015335122
AND,Earthquake,2500.0,q2,0.11350618015335122
AND,Earthquake,2500.0,q3,0.11350618015335122
AND,Earthquake,2500.0,q4,0.11350618015335122
AND,Earthquake,2500.0,q5,0.11350618015335122
AND,Earthquake,5000.0,q1,0.16947016847027135
AND,Earthquake,5000.0,q2,0.16947016847027135
AND,Earthquake,5000.0,q3,0.16947016847027135
AND,Earthquake,5000.0,q4,0.16947016847027135
AND,Earthquake,5000.0,q5,0.16947016847027135
ARE,Earthquake,10.0,q1,0.0024283400209182864
ARE,Earthquake,10.0,q2,0.0024283400209182864
ARE,Earthquake,10.0,q3,0.0024283400209182864
ARE,Earthquake,10.0,q4,0.0024283400209182864
ARE,Earthquake,10.0,q5,0.0024283400209182864
ARE,Earthquake,25.0,q1,0.00606563552624646
ARE,Earthquake,25.0,q2,0.00606563552624646
ARE,Earthquake,25.0,q3,0.00606563552624646
ARE,Earthquake,25.0,q4,0.00606563552624646
ARE,Earthquake,25.0,q5,0.00606563552624646
ARE,Earthquake,50.0,q1,0.012116076921654808
ARE,Earthquake,50.0,q2,0.012116076921654808
ARE,Earthquake,50.0,q3,0.012116076921654808
ARE,Earthquake,50.0,q4,0.012116076921654808
ARE,Earthquake,50.0,q5,0.012116076921654808
ARE,Earthquake,100.0,q1,0.024171618000939865
ARE,Earthquake,100.0,q2,0.024171618000939865
ARE,Earthquake,100.0,q3,0.024171618000939865
ARE,Earthquake,100.0,q4,0.024171618000939865
ARE,Earthquake,100.0,q5,0.024171618000939865
ARE,Earthquake,250.0,q1,0.05998103876569399
ARE,Earthquake,250.0,q2,0.05998103876569399
ARE,Earthquake,250.0,q3,0.05998103876569399
ARE,Earthquake,250.0,q4,0.05998103876569399
ARE,Earthquake,250.0,q5,0.05998103876569399
ARE,Earthquake,500.0,q1,0.10541575266355314
ARE,Earthquake,500.0,q2,0.10541575266355314
ARE,Earthquake,500.0,q3,0.10541575266355314
ARE,Earthquake,500.0,q4,0.10541575266355314
ARE,Earthquake,500.0,q5,0.10541575266355314
ARE,Earthquake,1000.0,q1,0.1435163122680746
ARE,Earthquake,1000.0,q2,0.1435163122680746
ARE,Earthquake,1000.0,q3,0.1435163122680746
ARE,Earthquake,1000.0,q4,0.1435163122680746
ARE,Earthquake,1000.0,q5,0.1435163122680746
ARE,Earthquake,2500.0,q1,0.21331862885307293
ARE,Earthquake,2500.0,q2,0.21331862885307293
ARE,Earthquake,2500.0,q3,0.21331862885307293
ARE,Earthquake,2500.0,q4,0.21331862885307293
ARE,Earthquake,2500.0,q5,0.21331862885307293
ARE,Earthquake,5000.0,q1,0.28552615408952126
ARE,Earthquake,5000.0,q2,0.28552615408952126
ARE,Earthquake,5000.0,q3,0.28552615408952126
ARE,Earthquake,5000.0,q4,0.28552615408952126
ARE,Earthquake,5000.0,q5,0.28552615408952126
ARE,Flood,10.0,q1,0.0037113248256039266
ARE,Flood,10.0,q2,0.0037113248256039266
ARE,Flood,10.0,q3,0.0037113248256039266
ARE,Flood,10.0,q4,0.0037113248256039266
ARE,Flood,10.0,q5,0.0037113248256039266
ARE,Flood,25.0,q1,0.007610597527115966
ARE,Flood,25.0,q2,0.007610597527115966
ARE,Flood,25.0,q3,0.007610597527115966
ARE,Flood,25.0,q4,0.007610597527115966
ARE,Flood,25.0,q5,0.007610597527115966
ARE,Flood,50.0,q1,0.010573996128969646
ARE,Flood,50.0,q2,0.010573996128969646
ARE,Flood,50.0,q3,0.010573996128969646
ARE,Flood,50.0,q4,0.010573996128969646
ARE,Flood,50.0,q5,0.010573996128969646
ARE,Flood,100.0,q1,0.011758172093622307
ARE,Flood,100.0,q2,0.011758172093622307
ARE,Flood,100.0,q3,0.011758172093622307
ARE,Flood,100.0,q4,0.011758172093622307
ARE,Flood,100.0,q5,0.011758172093622307
ARE,Flood,250.0,q1,0.012434137563359387
ARE,Flood,250.0,q2,0.012434137563359387
ARE,Flood,250.0,q3,0.012434137563359387
ARE,Flood,250.0,q4,0.012434137563359387
ARE,Flood,250.0,q5,0.012434137563359387
ARE,Flood,500.0,q1,0.013037703329253213
ARE,Flood,500.0,q2,0.013037703329253213
ARE,Flood,500.0,q3,0.013037703329253213
ARE,Flood,500.0,q4,0.013037703329253213
ARE,Flood,500.0,q5,0.013037703329253213
ARE,Flood,1000.0,q1,0.013771877364699347
ARE,Flood,1000.0,q2,0.013771877364699347
ARE,Flood,1000.0,q3,0.013771877364699347
ARE,Flood,1000.0,q4,0.013771877364699347
ARE,Flood,1000.0,q5,0.013771877364699347
ARE,Flood,2500.0,q1,0.01499287111318511
ARE,Flood,2500.0,q2,0.01499287111318511
ARE,Flood,2500.0,q3,0.01499287111318511
ARE,Flood,2500.0,q4,0.01499287111318511
ARE,Flood,2500.0,q5,0.01499287111318511
ARE,Flood,5000.0,q1,0.016153805408151017
ARE,Flood,5000.0,q2,0.016153805408151017
ARE,Flood,5000.0,q3,0.016153805408151017
ARE,Flood,5000.0,q4,0.016153805408151017
ARE,Flood,5000.0,q5,0.016153805408151017
ARG,Earthquake,10.0,q1,0.0016268120840986216
ARG,Earthquake,10.0,q2,0.0016268120840986216
ARG,Earthquake,10.0,q3,0.0016268120840986216
ARG,Earthquake,10.0,q4,0.0016268120840986216
ARG,Earthquake,10.0,q5,0.0016268120840986216
ARG,Earthquake,25.0,q1,0.004065314570057603
ARG,Earthquake,25.0,q2,0.004065314570057603
ARG,Earthquake,25.0,q3,0.004065314570057603
ARG,Earthquake,25.0,q4,0.004065314570057603
ARG,Earthquake,25.0,q5,0.004065314570057603
ARG,Earthquake,50.0,q1,0.008123183402557415
ARG,Earthquake,50.0,q2,0.008123183402557415
ARG,Earthquake,50.0,q3,0.008123183402557415
ARG,Earthquake,50.0,q4,0.008123183402557415
ARG,Earthquake,50.0,q5,0.008123183402557415
ARG,Earthquake,100.0,q1,0.016217703251920738
ARG,Earthquake,100.0,q2,0.016217703251920738
ARG,Earthquake,100.0,q3,0.016217703251920738
ARG,Earthquake,100.0,q4,0.016217703251920738
ARG,Earthquake,100.0,q5,0.016217703251920738
ARG,Earthquake,250.0,q1,0.04032264116504661
ARG,Earthquake,250.0,q2,0.04032264116504661
ARG,Earthquake,250.0,q3,0.04032264116504661
ARG,Earthquake,250.0,q4,0.04032264116504661
ARG,Earthquake,250.0,q5,0.04032264116504661
ARG,Earthquake,500.0,q1,0.07488510237548672
ARG,Earthquake,500.0,q2,0.07488510237548672
ARG,Earthquake,500.0,q3,0.07488510237548672
ARG,Earthquake,500.0,q4,0.07488510237548672
ARG,Earthquake,500.0,q5,0.07488510237548672
ARG,Earthquake,1000.0,q1,0.10855815167163539
ARG,Earthquake,1000.0,q2,0.10855815167163539
ARG,Earthquake,1000.0,q3,0.10855815167163539
ARG,Earthquake,1000.0,q4,0.10855815167163539
ARG,Earthquake,1000.0,q5,0.10855815167163539
ARG,Earthquake,2500.0,q1,0.17553588839664236
ARG,Earthquake,2500.0,q2,0.17553588839664236
ARG,Earthquake,2500.0,q3,0.17553588839664236
ARG,Earthquake,2500.0,q4,0.17553588839664236
ARG,Earthquake,2500.0,q5,0.17553588839664236
ARG,Earthquake,5000.0,q1,0.2503875471175369
ARG,Earthquake,5000.0,q2,0.2503875471175369
ARG,Earthquake,5000.0,q3,0.2503875471175369
ARG,Earthquake,5000.0,q4,0.2503875471175369
ARG,Earthquake,5000.0,q5,0.2503875471175369
ARG,Flood,10.0,q1,0.008278836411267409
ARG,Flood,10.0,q2,0.008278836411267409
ARG,Flood,10.0,q3,0.008278836411267409
ARG,Flood,10.0,q4,0.008278836411267409
ARG,Flood,10.0,q5,0.008278836411267409
ARG,Flood,25.0,q1,0.016791766886818885
ARG,Flood,25.0,q2,0.016791766886818885
ARG,Flood,25.0,q3,0.016791766886818885
ARG,Flood,25.0,q4,0.016791766886818885
ARG,Flood,25.0,q5,0.016791766886818885
ARG,Flood,50.0,q1,0.023254334740089134
ARG,Flood,50.0,q2,0.023254334740089134
ARG,Flood,50.0,q3,0.023254334740089134
ARG,Flood,50.0,q4,0.023254334740089134
ARG,Flood,50.0,q5,0.023254334740089134
ARG,Flood,100.0,q1,0.025911611178837488
ARG,Flood,100.0,q2,0.025911611178837488
ARG,Flood,100.0,q3,0.025911611178837488
ARG,Flood,100.0,q4,0.025911611178837488
ARG,Flood,100.0,q5,0.025911611178837488
ARG,Flood,250.0,q1,0.02752882496565428
ARG,Flood,250.0,q2,0.02752882496565428
ARG,Flood,250.0,q3,0.02752882496565428
ARG,Flood,250.0,q4,0.02752882496565428
ARG,Flood,250.0,q5,0.02752882496565428
ARG,Flood,500.0,q1,0.028950147357813014
ARG,Flood,500.0,q2,0.028950147357813014
ARG,Flood,500.0,q3,0.028950147357813014
ARG,Flood,500.0,q4,0.028950147357813014
ARG,Flood,500.0,q5,0.028950147357813014
ARG,Flood,1000.0,q1,0.03063964392959008
ARG,Flood,1000.0,q2,0.03063964392959008
ARG,Flood,1000.0,q3,0.03063964392959008
ARG,Flood,1000.0,q4,0.03063964392959008
ARG,Flood,1000.0,q5,0.03063964392959008
ARG,Flood,2500.0,q1,0.033367892258188585
ARG,Flood,2500.0,q2,0.033367892258188585
ARG,Flood,2500.0,q3,0.033367892258188585
ARG,Flood,2500.0,q4,0.033367892258188585
ARG,Flood,2500.0,q5,0.033367892258188585
ARG,Flood,5000.0,q1,0.03588547067882994
ARG,Flood,5000.0,q2,0.03588547067882994
ARG,Flood,5000.0,q3,0.03588547067882994
ARG,Flood,5000.0,q4,0.03588547067882994
ARG,Flood,5000.0,q5,0.03588547067882994
ARM,Earthquake,10.0,q1,0.00805607530471295
ARM,Earthquake,10.0,q2,0.00805607530471295
ARM,Earthquake,10.0,q3,0.00805607530471295
ARM,Earthquake,10.0,q4,0.00805607530471295
ARM,Earthquake,10.0,q5,0.00805607530471295
ARM,Earthquake,25.0,q1,0.020050032439663044
ARM,Earthquake,25.0,q2,0.020050032439663044
ARM,Earthquake,25.0,q3,0.020050032439663044
ARM,Earthquake,25.0,q4,0.020050032439663044
ARM,Earthquake,25.0,q5,0.020050032439663044
ARM,Earthquake,50.0,q1,0.03985440186711833
ARM,Earthquake,50.0,q2,0.03985440186711833
ARM,Earthquake,50.0,q3,0.03985440186711833
ARM,Earthquake,50.0,q4,0.03985440186711833
ARM,Earthquake,50.0,q5,0.03985440186711833
ARM,Earthquake,100.0,q1,0.07874471749683788
ARM,Earthquake,100.0,q2,0.07874471749683788
ARM,Earthquake,100.0,q3,0.07874471749683788
ARM,Earthquake,100.0,q4,0.07874471749683788
ARM,Earthquake,100.0,q5,0.07874471749683788
ARM,Earthquake,250.0,q1,0.19000948943159884
ARM,Earthquake,250.0,q2,0.19000948943159884
ARM,Earthquake,250.0,q3,0.19000948943159884
ARM,Earthquake,250.0,q4,0.19000948943159884
ARM,Earthquake,250.0,q5,0.19000948943159884
ARM,Earthquake,500.0,q1,0.31587495743286637
ARM,Earthquake,500.0,q2,0.31587495743286637
ARM,Earthquake,500.0,q3,0.31587495743286637
ARM,Earthquake,500.0,q4,0.31587495743286637
ARM,Earthquake,500.0,q5,0.31587495743286637
ARM,Earthquake,1000.0,q1,0.40466894469381764
ARM,Earthquake,1000.0,q2,0.40466894469381764
ARM,Earthquake,1000.0,q3,0.40466894469381764
ARM,Earthquake,1000.0,q4,0.40466894469381764
ARM,Earthquake,1000.0,q5,0.40466894469381764
ARM,Earthquake,2500.0,q1,0.5500965463108053
ARM,Earthquake,2500.0,q2,0.5500965463108053
ARM,Earthquake,2500.0,q3,0.5500965463108053
ARM,Earthquake,2500.0,q4,0.5500965463108053
ARM,Earthquake,2500.0,q5,0.5500965463108053
ARM,Earthquake,5000.0,q1,0.6833631881426366
ARM,Earthquake,5000.0,q2,0.6833631881426366
ARM,Earthquake,5000.0,q3,0.6833631881426366
ARM,Earthquake,5000.0,q4,0.6833631881426366
ARM,Earthquake,5000.0,q5,0.6833631881426366
ARM,Flood,10.0,q1,0.011496668564831019
ARM,Flood,10.0,q2,0.011496668564831019
ARM,Flood,10.0,q3,0.011496668564831019
ARM,Flood,10.0,q4,0.011496668564831019
ARM,Flood,10.0,q5,0.011496668564831019
ARM,Flood,25.0,q1,0.02339462367132448
ARM,Flood,25.0,q2,0.02339462367132448
ARM,Flood,25.0,q3,0.02339462367132448
ARM,Flood,25.0,q4,0.02339462367132448
ARM,Flood,25.0,q5,0.02339462367132448
ARM,Flood,50.0,q1,0.03230732812670524
ARM,Flood,50.0,q2,0.03230732812670524
ARM,Flood,50.0,q3,0.03230732812670524
ARM,Flood,50.0,q4,0.03230732812670524
ARM,Flood,50.0,q5,0.03230732812670524
ARM,Flood,100.0,q1,0.035743193771296554
ARM,Flood,100.0,q2,0.035743193771296554
ARM,Flood,100.0,q3,0.035743193771296554
ARM,Flood,100.0,q4,0.035743193771296554
ARM,Flood,100.0,q5,0.035743193771296554
ARM,Flood,250.0,q1,0.03744432272038499
ARM,Flood,250.0,q2,0.03744432272038499
ARM,Flood,250.0,q3,0.03744432272038499
ARM,Flood,250.0,q4,0.03744432272038499
ARM,Flood,250.0,q5,0.03744432272038499
ARM,Flood,500.0,q1,0.03883553510490934
ARM,Flood,500.0,q2,0.03883553510490934
ARM,Flood,500.0,q3,0.03883553510490934
ARM,Flood,500.0,q4,0.03883553510490934
ARM,Flood,500.0,q5,0.03883553510490934
ARM,Flood,1000.0,q1,0.040436137909841165
ARM,Flood,1000.0,q2,0.040436137909841165
ARM,Flood,1000.0,q3,0.040436137909841165
ARM,Flood,1000.0,q4,0.040436137909841165
ARM,Flood,1000.0,q5,0.040436137909841165
ARM,Flood,2500.0,q1,0.04290893630504405
ARM,Flood,2500.0,q2,0.04290893630504405
ARM,Flood,2500.0,q3,0.04290893630504405
ARM,Flood,2500.0,q4,0.04290893630504405
ARM,Flood,2500.0,q5,0.04290893630504405
ARM,Flood,5000.0,q1,0.04513348783537983
ARM,Flood,5000.0,q2,0.04513348783537983
ARM,Flood,5000.0,q3,0.04513348783537983
ARM,Flood,5000.0,q4,0.04513348783537983
ARM,Flood,5000.0,q5,0.04513348783537983
ASM,Earthquake,10.0,q1,0.002444220078219805
ASM,Earthquake,10.0,q2,0.002444220078219805
ASM,Earthquake,10.0,q3,0.002444220078219805
ASM,Earthquake,10.0,q4,0.002444220078219805
ASM,Earthquake,10.0,q5,0.002444220078219805
ASM,Earthquake,25.0,q1,0.005737870998292616
ASM,Earthquake,25.0,q2,0.005737870998292616
ASM,Earthquake,25.0,q3,0.005737870998292616
ASM,Earthquake,25.0,q4,0.005737870998292616
ASM,Earthquake,25.0,q5,0.005737870998292616
ASM,Earthquake,50.0,q1,0.011696303259972292
ASM,Earthquake,50.0,q2,0.011696303259972292
ASM,Earthquake,50.0,q3,0.011696303259972292
ASM,Earthquake,50.0,q4,0.011696303259972292
ASM,Earthquake,50.0,q5,0.011696303259972292
ASM,Earthquake,100.0,q1,0.023062114486481208
ASM,Earthquake,100.0,q2,0.023062114486481208
ASM,Earthquake,100.0,q3,0.023062114486481208
ASM,Earthquake,100.0,q4,0.023062114486481208
ASM,Earthquake,100.0,q5,0.023062114486481208
ASM,Earthquake,250.0,q1,0.057352585641417014
ASM,Earthquake,250.0,q2,0.057352585641417014
ASM,Earthquake,250.0,q3,0.057352585641417014
ASM,Earthquake,250.0,q4,0.057352585641417014
ASM,Earthquake,250.0,q5,0.057352585641417014
ASM,Earthquake,500.0,q1,0.10178831839692139
ASM,Earthquake,500.0,q2,0.10178831839692139
ASM,Earthquake,500.0,q3,0.10178831839692139
ASM,Earthquake,500.0,q4,0.10178831839692139
ASM,Earthquake,500.0,q5,0.10178831839692139
ASM,Earthquake,1000.0,q1,0.13850393943983044
ASM,Earthquake,1000.0,q2,0.13850393943983044
ASM,Earthquake,1000.0,q3,0.13850393943983044
ASM,Earthquake,1000.0,q4,0.13850393943983044
ASM,Earthquake,1000.0,q5,0.13850393943983044
ASM,Earthquake,2500.0,q1,0.20498662578475094
ASM,Earthquake,2500.0,q2,0.20498662578475094
ASM,Earthquake,2500.0,q3,0.20498662578475094
ASM,Earthquake,2500.0,q4,0.20498662578475094
ASM,Earthquake,2500.0,q5,0.20498662578475094
ASM,Earthquake,5000.0,q1,0.2729977210816842
ASM,Earthquake,5000.0,q2,0.2729977210816842
ASM,Earthquake,5000.0,q3,0.2729977210816842
ASM,Earthquake,5000.0,q4,0.2729977210816842
ASM,Earthquake,5000.0,q5,0.2729977210816842
ASM,Tsunami,10.0,q1,0.0029448675484481006
ASM,Tsunami,10.0,q2,0.0029448675484481006
ASM,Tsunami,10.0,q3,0.0029448675484481006
ASM,Tsunami,10.0,q4,0.0029448675484481006
ASM,Tsunami,10.0,q5,0.0029448675484481006
ASM,Tsunami,25.0,q1,0.006600749656648275
ASM,Tsunami,25.0,q2,0.006600749656648275
ASM,Tsunami,25.0,q3,0.006600749656648275
ASM,Tsunami,25.0,q4,0.006600749656648275
ASM,Tsunami,25.0,q5,0.006600749656648275
ASM,Tsunami,50.0,q1,0.012046265547121144
ASM,Tsunami,50.0,q2,0.012046265547121144
ASM,Tsunami,50.0,q3,0.012046265547121144
ASM,Tsunami,50.0,q4,0.012046265547121144
ASM,Tsunami,50.0,q5,0.012046265547121144
ASM,Tsunami,100.0,q1,0.02178825093795453
ASM,Tsunami,100.0,q2,0.02178825093795453
ASM,Tsunami,100.0,q3,0.02178825093795453
ASM,Tsunami,100.0,q4,0.02178825093795453
ASM,Tsunami,100.0,q5,0.02178825093795453
ASM,Tsunami,250.0,q1,0.047264137376225396
ASM,Tsunami,250.0,q2,0.047264137376225396
ASM,Tsunami,250.0,q3,0.047264137376225396
ASM,Tsunami,250.0,q4,0.047264137376225396
ASM,Tsunami,250.0,q5,0.047264137376225396
ASM,Tsunami,500.0,q1,0.0837587983246806
ASM,Tsunami,500.0,q2,0.0837587983246806
ASM,Tsunami,500.0,q3,0.0837587983246806
ASM,Tsunami,500.0,q4,0.0837587983246806
ASM,Tsunami,500.0,q5,0.0837587983246806
ASM,Tsunami,1000.0,q1,0.146373228314404
ASM,Tsunami,1000.0,q2,0.146373228314404
ASM,Tsunami,1000.0,q3,0.146373228314404
ASM,Tsunami,1000.0,q4,0.146373228314404
ASM,Tsunami,1000.0,q5,0.146373228314404
ASM,Tsunami,2500.0,q1,0.29536881194692777
ASM,Tsunami,2500.0,q2,0.29536881194692777
ASM,Tsunami,2500.0,q3,0.29536881194692777
ASM,Tsunami,2500.0,q4,0.29536881194692777
ASM,Tsunami,2500.0,q5,0.29536881194692777
ASM,Tsunami,5000.0,q1,0.48022343073002494
ASM,Tsunami,5000.0,q2,0.48022343073002494
ASM,Tsunami,5000.0,q3,0.48022343073002494
ASM,Tsunami,5000.0,q4,0.48022343073002494
ASM,Tsunami,5000.0,q5,0.48022343073002494
ASM,Wind,10.0,q1,0.009706596181933801
ASM,Wind,10.0,q2,0.009706596181933801
ASM,Wind,10.0,q3,0.009706596181933801
ASM,Wind,10.0,q4,0.009706596181933801
ASM,Wind,10.0,q5,0.009706596181933801
ASM,Wind,25.0,q1,0.013854703253737465
ASM,Wind,25.0,q2,0.013854703253737465
ASM,Wind,25.0,q3,0.013854703253737465
ASM,Wind,25.0,q4,0.013854703253737465
ASM,Wind,25.0,q5,0.013854703253737465
ASM,Wind,50.0,q1,0.017119677607954714
ASM,Wind,50.0,q2,0.017119677607954714
ASM,Wind,50.0,q3,0.017119677607954714
ASM,Wind,50.0,q4,0.017119677607954714
ASM,Wind,50.0,q5,0.017119677607954714
ASM,Wind,100.0,q1,0.0205651750585015
ASM,Wind,100.0,q2,0.0205651750585015
ASM,Wind,100.0,q3,0.0205651750585015
ASM,Wind,100.0,q4,0.0205651750585015
ASM,Wind,100.0,q5,0.0205651750585015
ASM,Wind,250.0,q1,0.02553364059969658
ASM,Wind,250.0,q2,0.02553364059969658
ASM,Wind,250.0,q3,0.02553364059969658
ASM,Wind,250.0,q4,0.02553364059969658
ASM,Wind,250.0,q5,0.02553364059969658
ASM,Wind,500.0,q1,0.029594933630708076
ASM,Wind,500.0,q2,0.029594933630708076
ASM,Wind,500.0,q3,0.029594933630708076
ASM,Wind,500.0,q4,0.029594933630708076
ASM,Wind,500.0,q5,0.029594933630708076
ASM,Wind,1000.0,q1,0.03382183679213239
ASM,Wind,1000.0,q2,0.03382183679213239
ASM,Wind,1000.0,q3,0.03382183679213239
ASM,Wind,1000.0,q4,0.03382183679213239
ASM,Wind,1000.0,q5,0.03382183679213239
ASM,Wind,2500.0,q1,0.03975207202260228
ASM,Wind,2500.0,q2,0.03975207202260228
ASM,Wind,2500.0,q3,0.03975207202260228
ASM,Wind,2500.0,q4,0.03975207202260228
ASM,Wind,2500.0,q5,0.03975207202260228
ASM,Wind,5000.0,q1,0.04437990889924701
ASM,Wind,5000.0,q2,0.04437990889924701
ASM,Wind,5000.0,q3,0.04437990889924701
ASM,Wind,5000.0,q4,0.04437990889924701
ASM,Wind,5000.0,q5,0.04437990889924701
ATG,Earthquake,10.0,q1,0.007714991068947715
ATG,Earthquake,10.0,q2,0.007714991068947715
ATG,Earthquake,10.0,q3,0.007714991068947715
ATG,Earthquake,10.0,q4,0.007714991068947715
ATG,Earthquake,10.0,q5,0.007714991068947715
ATG,Earthquake,25.0,q1,0.018831937485305636
ATG,Earthquake,25.0,q2,0.018831937485305636
ATG,Earthquake,25.0,q3,0.018831937485305636
ATG,Earthquake,25.0,q4,0.018831937485305636
ATG,Earthquake,25.0,q5,0.018831937485305636
ATG,Earthquake,50.0,q1,0.03753159784902554
ATG,Earthquake,50.0,q2,0.03753159784902554
ATG,Earthquake,50.0,q3,0.03753159784902554
ATG,Earthquake,50.0,q4,0.03753159784902554
ATG,Earthquake,50.0,q5,0.03753159784902554
ATG,Earthquake,100.0,q1,0.07453980545431359
ATG,Earthquake,100.0,q2,0.07453980545431359
ATG,Earthquake,100.0,q3,0.07453980545431359
ATG,Earthquake,100.0,q4,0.07453980545431359
ATG,Earthquake,100.0,q5,0.07453980545431359
ATG,Earthquake,250.0,q1,0.18253476789152612
ATG,Earthquake,250.0,q2,0.18253476789152612
ATG,Earthquake,250.0,q3,0.18253476789152612
ATG,Earthquake,250.0,q4,0.18253476789152612
ATG,Earthquake,250.0,q5,0.18253476789152612
ATG,Earthquake,500.0,q1,0.306577830476436
ATG,Earthquake,500.0,q2,0.306577830476436
ATG,Earthquake,500.0,q3,0.306577830476436
ATG,Earthquake,500.0,q4,0.306577830476436
ATG,Earthquake,500.0,q5,0.306577830476436
ATG,Earthquake,1000.0,q1,0.3958725395670121
